Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-04-02 00:00,75.5,0.0
2023-04-02 01:00,138.1,0.0
2023-04-02 02:00,56.1,0.0
2023-04-02 03:00,134.8,0.0
2023-04-02 04:00,76.5,0.0
2023-04-02 05:00,113.1,0.0
2023-04-02 06:00,91.9,0.0
2023-04-02 07:00,97.4,0.0
2023-04-02 08:00,103.8,0.0
2023-04-02 09:00,85.9,0.0
2023-04-02 10:00,118.1,0.0
2023-04-02 11:00,70.5,0.0
2023-04-02 12:00,131.5,0.0
2023-04-02 13:00,56.3,0.0
2023-04-02 14:00,139.8,0.0
2023-04-02 15:00,59.3,0.0
2023-04-02 16:00,131.1,0.0
2023-04-02 17:00,70.1,0.0
2023-04-02 18:00,121.4,0.0
2023-04-02 19:00,76.1,0.0
2023-04-02 20:00,115.5,0.0
2023-04-02 21:00,81.3,0.0
2023-04-02 22:00,109.8,0.0
2023-04-02 23:00,81.7,0.0
Total,active = 2335.6, returned = 0.0
