Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-07-20 00:00,157.5,0.0
2023-07-20 01:00,139.9,0.0
2023-07-20 02:00,90.7,0.0
2023-07-20 03:00,162.1,0.0
2023-07-20 04:00,299.7,0.0
2023-07-20 05:00,161.1,0.0
2023-07-20 06:00,431.9,0.0
2023-07-20 07:00,292.4,0.0
2023-07-20 08:00,409.9,0.0
2023-07-20 09:00,347.2,0.0
2023-07-20 10:00,165.4,0.0
2023-07-20 11:00,161.0,0.0
2023-07-20 12:00,206.5,0.0
2023-07-20 13:00,370.5,0.0
2023-07-20 14:00,171.5,0.0
2023-07-20 15:00,156.7,0.0
2023-07-20 16:00,156.4,0.0
2023-07-20 17:00,156.2,0.0
2023-07-20 18:00,156.3,0.0
2023-07-20 19:00,155.8,0.0
2023-07-20 20:00,108.0,0.0
2023-07-20 21:00,125.7,0.0
2023-07-20 22:00,159.5,0.0
2023-07-20 23:00,156.1,0.0
Total,active = 4898.0, returned = 0.0
