Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-09-19 00:00,162.3,0.0
2022-09-19 01:00,136.3,0.0
2022-09-19 02:00,142.7,0.0
2022-09-19 03:00,155.6,0.0
2022-09-19 04:00,154.0,0.0
2022-09-19 05:00,522.6,0.0
2022-09-19 06:00,509.2,0.0
2022-09-19 07:00,423.9,0.0
2022-09-19 08:00,481.7,0.0
2022-09-19 09:00,931.1,0.0
2022-09-19 10:00,443.3,0.0
2022-09-19 11:00,426.3,0.0
2022-09-19 12:00,175.3,0.0
2022-09-19 13:00,230.5,0.0
2022-09-19 14:00,134.9,0.0
2022-09-19 15:00,369.5,0.0
2022-09-19 16:00,378.9,0.0
2022-09-19 17:00,449.3,0.0
2022-09-19 18:00,415.1,0.0
2022-09-19 19:00,162.4,0.0
2022-09-19 20:00,157.1,0.0
2022-09-19 21:00,142.6,0.0
2022-09-19 22:00,153.6,0.0
2022-09-19 23:00,121.1,0.0
Total,active = 7379.3, returned = 0.0
