Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-07-19 00:00,109.7,0.0
2023-07-19 01:00,124.6,0.0
2023-07-19 02:00,158.9,0.0
2023-07-19 03:00,156.8,0.0
2023-07-19 04:00,102.7,0.0
2023-07-19 05:00,304.4,0.0
2023-07-19 06:00,278.5,0.0
2023-07-19 07:00,263.4,0.0
2023-07-19 08:00,611.4,0.0
2023-07-19 09:00,388.4,0.0
2023-07-19 10:00,214.6,0.0
2023-07-19 11:00,293.2,0.0
2023-07-19 12:00,245.0,0.0
2023-07-19 13:00,506.9,0.0
2023-07-19 14:00,240.6,0.0
2023-07-19 15:00,156.5,0.0
2023-07-19 16:00,156.2,0.0
2023-07-19 17:00,108.0,0.0
2023-07-19 18:00,122.5,0.0
2023-07-19 19:00,159.6,0.0
2023-07-19 20:00,157.3,0.0
2023-07-19 21:00,135.2,0.0
2023-07-19 22:00,98.3,0.0
2023-07-19 23:00,160.2,0.0
Total,active = 5252.9, returned = 0.0
