Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-02-23 00:00,66.8,0.0
2023-02-23 01:00,143.5,0.0
2023-02-23 02:00,79.5,0.0
2023-02-23 03:00,130.7,0.0
2023-02-23 04:00,104.6,0.0
2023-02-23 05:00,282.7,0.0
2023-02-23 06:00,558.3,0.0
2023-02-23 07:00,431.2,0.0
2023-02-23 08:00,241.1,0.0
2023-02-23 09:00,567.2,0.0
2023-02-23 10:00,445.5,0.0
2023-02-23 11:00,546.2,0.0
2023-02-23 12:00,319.1,0.0
2023-02-23 13:00,384.6,0.0
2023-02-23 14:00,387.0,0.0
2023-02-23 15:00,438.9,0.0
2023-02-23 16:00,443.0,0.0
2023-02-23 17:00,293.4,0.0
2023-02-23 18:00,90.6,0.0
2023-02-23 19:00,137.5,0.0
2023-02-23 20:00,126.5,0.0
2023-02-23 21:00,76.4,0.0
2023-02-23 22:00,140.2,0.0
2023-02-23 23:00,98.6,0.0
Total,active = 6533.1, returned = 0.0
