Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-05-24 00:00,163.4,0.0
2023-05-24 01:00,103.5,0.0
2023-05-24 02:00,174.6,0.0
2023-05-24 03:00,131.5,0.0
2023-05-24 04:00,328.9,0.0
2023-05-24 05:00,232.3,0.0
2023-05-24 06:00,258.0,0.0
2023-05-24 07:00,413.7,0.0
2023-05-24 08:00,467.6,0.0
2023-05-24 09:00,349.5,0.0
2023-05-24 10:00,526.0,0.0
2023-05-24 11:00,279.4,0.0
2023-05-24 12:00,374.3,0.0
2023-05-24 13:00,414.8,0.0
2023-05-24 14:00,120.3,0.0
2023-05-24 15:00,176.4,0.0
2023-05-24 16:00,172.7,0.0
2023-05-24 17:00,154.4,0.0
2023-05-24 18:00,117.9,0.0
2023-05-24 19:00,175.8,0.0
2023-05-24 20:00,171.6,0.0
2023-05-24 21:00,108.2,0.0
2023-05-24 22:00,166.3,0.0
2023-05-24 23:00,171.7,0.0
Total,active = 5752.8, returned = 0.0
