Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-03-10 00:00,169.8,0.0
2023-03-10 01:00,130.1,0.0
2023-03-10 02:00,132.1,0.0
2023-03-10 03:00,169.0,0.0
2023-03-10 04:00,111.0,0.0
2023-03-10 05:00,371.1,0.0
2023-03-10 06:00,207.8,0.0
2023-03-10 07:00,336.7,0.0
2023-03-10 08:00,293.1,0.0
2023-03-10 09:00,374.7,0.0
2023-03-10 10:00,280.3,0.0
2023-03-10 11:00,310.3,0.0
2023-03-10 12:00,305.1,0.0
2023-03-10 13:00,230.5,0.0
2023-03-10 14:00,116.8,0.0
2023-03-10 15:00,370.9,0.0
2023-03-10 16:00,587.4,0.0
2023-03-10 17:00,500.2,0.0
2023-03-10 18:00,132.8,0.0
2023-03-10 19:00,168.2,0.0
2023-03-10 20:00,146.5,0.0
2023-03-10 21:00,112.4,0.0
2023-03-10 22:00,169.7,0.0
2023-03-10 23:00,152.2,0.0
Total,active = 5878.7, returned = 0.0
