Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-08-19 00:00,191.6,0.0
2023-08-19 01:00,192.2,0.0
2023-08-19 02:00,191.5,0.0
2023-08-19 03:00,191.3,0.0
2023-08-19 04:00,190.4,0.0
2023-08-19 05:00,189.9,0.0
2023-08-19 06:00,194.4,0.0
2023-08-19 07:00,194.6,0.0
2023-08-19 08:00,190.4,0.0
2023-08-19 09:00,190.7,0.0
2023-08-19 10:00,190.8,0.0
2023-08-19 11:00,190.9,0.0
2023-08-19 12:00,193.2,0.0
2023-08-19 13:00,191.4,0.0
2023-08-19 14:00,191.5,0.0
2023-08-19 15:00,191.9,0.0
2023-08-19 16:00,192.1,0.0
2023-08-19 17:00,192.0,0.0
2023-08-19 18:00,191.7,0.0
2023-08-19 19:00,192.3,0.0
2023-08-19 20:00,192.1,0.0
2023-08-19 21:00,192.1,0.0
2023-08-19 22:00,192.0,0.0
2023-08-19 23:00,191.0,0.0
Total,active = 4602.0, returned = 0.0
