Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-12-26 00:00,121.1,0.0
2022-12-26 01:00,138.4,0.0
2022-12-26 02:00,139.2,0.0
2022-12-26 03:00,118.0,0.0
2022-12-26 04:00,161.8,0.0
2022-12-26 05:00,97.4,0.0
2022-12-26 06:00,180.2,0.0
2022-12-26 07:00,105.9,0.0
2022-12-26 08:00,156.4,0.0
2022-12-26 09:00,133.7,0.0
2022-12-26 10:00,127.5,0.0
2022-12-26 11:00,159.6,0.0
2022-12-26 12:00,101.8,0.0
2022-12-26 13:00,175.3,0.0
2022-12-26 14:00,107.2,0.0
2022-12-26 15:00,154.9,0.0
2022-12-26 16:00,131.0,0.0
2022-12-26 17:00,126.9,0.0
2022-12-26 18:00,156.9,0.0
2022-12-26 19:00,98.3,0.0
2022-12-26 20:00,172.8,0.0
2022-12-26 21:00,103.6,0.0
2022-12-26 22:00,155.8,0.0
2022-12-26 23:00,133.0,0.0
Total,active = 3256.7, returned = 0.0
