Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-10-23 00:00,96.7,0.0
2022-10-23 01:00,182.0,0.0
2022-10-23 02:00,126.9,0.0
2022-10-23 03:00,152.6,0.0
2022-10-23 04:00,177.9,0.0
2022-10-23 05:00,106.3,0.0
2022-10-23 06:00,170.9,0.0
2022-10-23 07:00,156.3,0.0
2022-10-23 08:00,120.1,0.0
2022-10-23 09:00,182.3,0.0
2022-10-23 10:00,129.9,0.0
2022-10-23 11:00,147.1,0.0
2022-10-23 12:00,178.3,0.0
2022-10-23 13:00,106.1,0.0
2022-10-23 14:00,172.5,0.0
2022-10-23 15:00,165.9,0.0
2022-10-23 16:00,109.5,0.0
2022-10-23 17:00,181.4,0.0
2022-10-23 18:00,139.9,0.0
2022-10-23 19:00,137.1,0.0
2022-10-23 20:00,180.7,0.0
2022-10-23 21:00,115.2,0.0
2022-10-23 22:00,158.5,0.0
2022-10-23 23:00,159.7,0.0
Total,active = 3553.8, returned = 0.0
