Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-05-01 00:00,141.3,0.0
2023-05-01 01:00,207.9,0.0
2023-05-01 02:00,144.2,0.0
2023-05-01 03:00,200.6,0.0
2023-05-01 04:00,157.1,0.0
2023-05-01 05:00,187.5,0.0
2023-05-01 06:00,173.7,0.0
2023-05-01 07:00,177.2,0.0
2023-05-01 08:00,180.9,0.0
2023-05-01 09:00,164.7,0.0
2023-05-01 10:00,191.3,0.0
2023-05-01 11:00,157.5,0.0
2023-05-01 12:00,201.2,0.0
2023-05-01 13:00,153.7,0.0
2023-05-01 14:00,207.3,0.0
2023-05-01 15:00,153.4,0.0
2023-05-01 16:00,208.9,0.0
2023-05-01 17:00,155.6,0.0
2023-05-01 18:00,210.0,0.0
2023-05-01 19:00,156.8,0.0
2023-05-01 20:00,208.5,0.0
2023-05-01 21:00,154.1,0.0
2023-05-01 22:00,210.9,0.0
2023-05-01 23:00,149.6,0.0
Total,active = 4253.9, returned = 0.0
