Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-04-21 00:00,98.9,0.0
2023-04-21 01:00,163.7,0.0
2023-04-21 02:00,121.5,0.0
2023-04-21 03:00,140.0,0.0
2023-04-21 04:00,256.6,0.0
2023-04-21 05:00,660.9,0.0
2023-04-21 06:00,511.8,0.0
2023-04-21 07:00,577.8,0.0
2023-04-21 08:00,787.9,0.0
2023-04-21 09:00,323.1,0.0
2023-04-21 10:00,124.6,0.0
2023-04-21 11:00,169.5,0.0
2023-04-21 12:00,103.2,0.0
2023-04-21 13:00,161.7,0.0
2023-04-21 14:00,156.8,0.0
2023-04-21 15:00,105.2,0.0
2023-04-21 16:00,173.8,0.0
2023-04-21 17:00,128.3,0.0
2023-04-21 18:00,135.9,0.0
2023-04-21 19:00,170.3,0.0
2023-04-21 20:00,94.2,0.0
2023-04-21 21:00,168.8,0.0
2023-04-21 22:00,132.3,0.0
2023-04-21 23:00,129.1,0.0
Total,active = 5595.9, returned = 0.0
