Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-09-25 00:00,206.8,0.0
2022-09-25 01:00,106.4,0.0
2022-09-25 02:00,169.4,0.0
2022-09-25 03:00,172.5,0.0
2022-09-25 04:00,114.2,0.0
2022-09-25 05:00,204.8,0.0
2022-09-25 06:00,112.3,0.0
2022-09-25 07:00,165.5,0.0
2022-09-25 08:00,201.3,0.0
2022-09-25 09:00,89.1,0.0
2022-09-25 10:00,200.6,0.0
2022-09-25 11:00,175.8,0.0
2022-09-25 12:00,92.2,0.0
2022-09-25 13:00,218.6,0.0
2022-09-25 14:00,172.3,0.0
2022-09-25 15:00,110.9,0.0
2022-09-25 16:00,197.4,0.0
2022-09-25 17:00,164.8,0.0
2022-09-25 18:00,130.0,0.0
2022-09-25 19:00,174.4,0.0
2022-09-25 20:00,177.8,0.0
2022-09-25 21:00,123.0,0.0
2022-09-25 22:00,169.3,0.0
2022-09-25 23:00,180.9,0.0
Total,active = 3830.3, returned = 0.0
