Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-05-10 00:00,125.4,0.0
2023-05-10 01:00,149.8,0.0
2023-05-10 02:00,127.8,0.0
2023-05-10 03:00,144.9,0.0
2023-05-10 04:00,305.1,0.0
2023-05-10 05:00,236.8,0.0
2023-05-10 06:00,827.2,0.0
2023-05-10 07:00,871.4,0.0
2023-05-10 08:00,909.3,0.0
2023-05-10 09:00,819.6,0.0
2023-05-10 10:00,666.6,0.0
2023-05-10 11:00,605.6,0.0
2023-05-10 12:00,367.4,0.0
2023-05-10 13:00,211.5,0.0
2023-05-10 14:00,179.3,0.0
2023-05-10 15:00,139.4,0.0
2023-05-10 16:00,174.8,0.0
2023-05-10 17:00,167.2,0.0
2023-05-10 18:00,214.2,0.0
2023-05-10 19:00,188.6,0.0
2023-05-10 20:00,139.6,0.0
2023-05-10 21:00,131.6,0.0
2023-05-10 22:00,170.5,0.0
2023-05-10 23:00,97.6,0.0
Total,active = 7971.2, returned = 0.0
