Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-10-09 00:00,107.5,0.0
2022-10-09 01:00,178.9,0.0
2022-10-09 02:00,180.7,0.0
2022-10-09 03:00,113.9,0.0
2022-10-09 04:00,169.0,0.0
2022-10-09 05:00,180.8,0.0
2022-10-09 06:00,104.0,0.0
2022-10-09 07:00,182.3,0.0
2022-10-09 08:00,178.8,0.0
2022-10-09 09:00,100.4,0.0
2022-10-09 10:00,187.5,0.0
2022-10-09 11:00,182.7,0.0
2022-10-09 12:00,114.8,0.0
2022-10-09 13:00,171.8,0.0
2022-10-09 14:00,181.7,0.0
2022-10-09 15:00,169.3,0.0
2022-10-09 16:00,111.9,0.0
2022-10-09 17:00,186.5,0.0
2022-10-09 18:00,175.4,0.0
2022-10-09 19:00,107.0,0.0
2022-10-09 20:00,186.3,0.0
2022-10-09 21:00,165.4,0.0
2022-10-09 22:00,121.6,0.0
2022-10-09 23:00,184.3,0.0
Total,active = 3742.5, returned = 0.0
