Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-07-12 00:00,110.1,0.0
2023-07-12 01:00,97.0,0.0
2023-07-12 02:00,142.0,0.0
2023-07-12 03:00,99.7,0.0
2023-07-12 04:00,177.8,0.0
2023-07-12 05:00,400.2,0.0
2023-07-12 06:00,226.4,0.0
2023-07-12 07:00,233.5,0.0
2023-07-12 08:00,627.3,0.0
2023-07-12 09:00,335.8,0.0
2023-07-12 10:00,472.9,0.0
2023-07-12 11:00,422.9,0.0
2023-07-12 12:00,419.4,0.0
2023-07-12 13:00,392.8,0.0
2023-07-12 14:00,210.8,0.0
2023-07-12 15:00,98.7,0.0
2023-07-12 16:00,112.1,0.0
2023-07-12 17:00,105.7,0.0
2023-07-12 18:00,106.2,0.0
2023-07-12 19:00,106.0,0.0
2023-07-12 20:00,106.2,0.0
2023-07-12 21:00,84.0,0.0
2023-07-12 22:00,26.9,0.0
2023-07-12 23:00,115.1,0.0
Total,active = 5229.5, returned = 0.0
