Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-08-08 00:00,190.1,0.0
2023-08-08 01:00,188.6,0.0
2023-08-08 02:00,117.3,0.0
2023-08-08 03:00,187.1,0.0
2023-08-08 04:00,367.4,0.0
2023-08-08 05:00,303.1,0.0
2023-08-08 06:00,309.0,0.0
2023-08-08 07:00,349.2,0.0
2023-08-08 08:00,432.8,0.0
2023-08-08 09:00,414.4,0.0
2023-08-08 10:00,422.4,0.0
2023-08-08 11:00,330.6,0.0
2023-08-08 12:00,243.6,0.0
2023-08-08 13:00,236.9,0.0
2023-08-08 14:00,205.9,0.0
2023-08-08 15:00,188.6,0.0
2023-08-08 16:00,131.7,0.0
2023-08-08 17:00,176.4,0.0
2023-08-08 18:00,190.7,0.0
2023-08-08 19:00,188.7,0.0
2023-08-08 20:00,113.9,0.0
2023-08-08 21:00,197.9,0.0
2023-08-08 22:00,188.7,0.0
2023-08-08 23:00,145.8,0.0
Total,active = 5820.8, returned = 0.0
