Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-05-27 00:00,169.2,0.0
2023-05-27 01:00,131.9,0.0
2023-05-27 02:00,131.9,0.0
2023-05-27 03:00,167.2,0.0
2023-05-27 04:00,91.6,0.0
2023-05-27 05:00,171.6,0.0
2023-05-27 06:00,119.5,0.0
2023-05-27 07:00,142.8,0.0
2023-05-27 08:00,157.1,0.0
2023-05-27 09:00,103.0,0.0
2023-05-27 10:00,170.1,0.0
2023-05-27 11:00,111.8,0.0
2023-05-27 12:00,150.8,0.0
2023-05-27 13:00,152.7,0.0
2023-05-27 14:00,109.4,0.0
2023-05-27 15:00,171.1,0.0
2023-05-27 16:00,119.5,0.0
2023-05-27 17:00,144.8,0.0
2023-05-27 18:00,165.0,0.0
2023-05-27 19:00,95.1,0.0
2023-05-27 20:00,171.8,0.0
2023-05-27 21:00,119.7,0.0
2023-05-27 22:00,144.2,0.0
2023-05-27 23:00,144.6,0.0
Total,active = 3356.4, returned = 0.0
