Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-10-25 00:00,172.5,0.0
2022-10-25 01:00,114.5,0.0
2022-10-25 02:00,148.4,0.0
2022-10-25 03:00,169.4,0.0
2022-10-25 04:00,108.9,0.0
2022-10-25 05:00,452.3,0.0
2022-10-25 06:00,598.8,0.0
2022-10-25 07:00,747.1,0.0
2022-10-25 08:00,649.6,0.0
2022-10-25 09:00,616.0,0.0
2022-10-25 10:00,808.7,0.0
2022-10-25 11:00,621.4,0.0
2022-10-25 12:00,717.4,0.0
2022-10-25 13:00,508.7,0.0
2022-10-25 14:00,411.6,0.0
2022-10-25 15:00,633.1,0.0
2022-10-25 16:00,422.4,0.0
2022-10-25 17:00,274.0,0.0
2022-10-25 18:00,123.7,0.0
2022-10-25 19:00,172.2,0.0
2022-10-25 20:00,157.4,0.0
2022-10-25 21:00,101.1,0.0
2022-10-25 22:00,173.3,0.0
2022-10-25 23:00,168.3,0.0
Total,active = 9070.8, returned = 0.0
