Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-03-04 00:00,146.1,0.0
2023-03-04 01:00,109.8,0.0
2023-03-04 02:00,168.6,0.0
2023-03-04 03:00,136.6,0.0
2023-03-04 04:00,115.9,0.0
2023-03-04 05:00,167.1,0.0
2023-03-04 06:00,134.2,0.0
2023-03-04 07:00,121.2,0.0
2023-03-04 08:00,165.3,0.0
2023-03-04 09:00,128.5,0.0
2023-03-04 10:00,125.9,0.0
2023-03-04 11:00,166.5,0.0
2023-03-04 12:00,146.2,0.0
2023-03-04 13:00,106.8,0.0
2023-03-04 14:00,167.6,0.0
2023-03-04 15:00,160.0,0.0
2023-03-04 16:00,90.8,0.0
2023-03-04 17:00,170.2,0.0
2023-03-04 18:00,164.8,0.0
2023-03-04 19:00,87.9,0.0
2023-03-04 20:00,168.6,0.0
2023-03-04 21:00,154.1,0.0
2023-03-04 22:00,96.8,0.0
2023-03-04 23:00,169.4,0.0
Total,active = 3368.9, returned = 0.0
