Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-05-02 00:00,214.3,0.0
2023-05-02 01:00,127.2,0.0
2023-05-02 02:00,165.9,0.0
2023-05-02 03:00,151.0,0.0
2023-05-02 04:00,339.3,0.0
2023-05-02 05:00,546.1,0.0
2023-05-02 06:00,535.5,0.0
2023-05-02 07:00,391.9,0.0
2023-05-02 08:00,784.5,0.0
2023-05-02 09:00,703.4,0.0
2023-05-02 10:00,547.9,0.0
2023-05-02 11:00,401.0,0.0
2023-05-02 12:00,274.1,0.0
2023-05-02 13:00,320.8,0.0
2023-05-02 14:00,206.8,0.0
2023-05-02 15:00,132.9,0.0
2023-05-02 16:00,201.2,0.0
2023-05-02 17:00,193.8,0.0
2023-05-02 18:00,239.4,0.0
2023-05-02 19:00,134.3,0.0
2023-05-02 20:00,134.6,0.0
2023-05-02 21:00,140.9,0.0
2023-05-02 22:00,127.8,0.0
2023-05-02 23:00,142.9,0.0
Total,active = 7157.5, returned = 0.0
