Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-03-20 00:00,108.3,0.0
2023-03-20 01:00,155.8,0.0
2023-03-20 02:00,121.5,0.0
2023-03-20 03:00,144.5,0.0
2023-03-20 04:00,178.1,0.0
2023-03-20 05:00,315.8,0.0
2023-03-20 06:00,521.9,0.0
2023-03-20 07:00,328.4,0.0
2023-03-20 08:00,405.8,0.0
2023-03-20 09:00,645.9,0.0
2023-03-20 10:00,555.3,0.0
2023-03-20 11:00,424.9,0.0
2023-03-20 12:00,289.9,0.0
2023-03-20 13:00,273.7,0.0
2023-03-20 14:00,213.7,0.0
2023-03-20 15:00,262.0,0.0
2023-03-20 16:00,291.3,0.0
2023-03-20 17:00,500.0,0.0
2023-03-20 18:00,128.3,0.0
2023-03-20 19:00,139.6,0.0
2023-03-20 20:00,168.8,0.0
2023-03-20 21:00,97.9,0.0
2023-03-20 22:00,170.1,0.0
2023-03-20 23:00,131.8,0.0
Total,active = 6573.3, returned = 0.0
