Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-02-17 00:00,132.3,0.0
2023-02-17 01:00,69.3,0.0
2023-02-17 02:00,140.2,0.0
2023-02-17 03:00,82.7,0.0
2023-02-17 04:00,120.7,0.0
2023-02-17 05:00,301.4,0.0
2023-02-17 06:00,464.6,0.0
2023-02-17 07:00,412.8,0.0
2023-02-17 08:00,461.6,0.0
2023-02-17 09:00,260.6,0.0
2023-02-17 10:00,757.5,0.0
2023-02-17 11:00,367.4,0.0
2023-02-17 12:00,613.1,0.0
2023-02-17 13:00,966.3,0.0
2023-02-17 14:00,1059.7,0.0
2023-02-17 15:00,781.6,0.0
2023-02-17 16:00,686.8,0.0
2023-02-17 17:00,399.9,0.0
2023-02-17 18:00,109.5,0.0
2023-02-17 19:00,97.1,0.0
2023-02-17 20:00,139.4,0.0
2023-02-17 21:00,107.3,0.0
2023-02-17 22:00,97.6,0.0
2023-02-17 23:00,138.6,0.0
Total,active = 8768.0, returned = 0.0
