Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-04-09 00:00,102.3,0.0
2023-04-09 01:00,158.7,0.0
2023-04-09 02:00,122.7,0.0
2023-04-09 03:00,134.6,0.0
2023-04-09 04:00,145.4,0.0
2023-04-09 05:00,109.9,0.0
2023-04-09 06:00,168.9,0.0
2023-04-09 07:00,87.8,0.0
2023-04-09 08:00,172.4,0.0
2023-04-09 09:00,120.7,0.0
2023-04-09 10:00,140.1,0.0
2023-04-09 11:00,159.0,0.0
2023-04-09 12:00,98.4,0.0
2023-04-09 13:00,172.0,0.0
2023-04-09 14:00,115.7,0.0
2023-04-09 15:00,147.9,0.0
2023-04-09 16:00,157.0,0.0
2023-04-09 17:00,102.8,0.0
2023-04-09 18:00,173.3,0.0
2023-04-09 19:00,108.4,0.0
2023-04-09 20:00,154.8,0.0
2023-04-09 21:00,145.7,0.0
2023-04-09 22:00,112.9,0.0
2023-04-09 23:00,170.3,0.0
Total,active = 3281.7, returned = 0.0
