Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-04-25 00:00,114.5,0.0
2023-04-25 01:00,152.5,0.0
2023-04-25 02:00,154.7,0.0
2023-04-25 03:00,249.8,0.0
2023-04-25 04:00,177.5,0.0
2023-04-25 05:00,218.1,0.0
2023-04-25 06:00,341.8,0.0
2023-04-25 07:00,371.1,0.0
2023-04-25 08:00,529.7,0.0
2023-04-25 09:00,356.6,0.0
2023-04-25 10:00,450.3,0.0
2023-04-25 11:00,400.0,0.0
2023-04-25 12:00,281.0,0.0
2023-04-25 13:00,260.9,0.0
2023-04-25 14:00,232.4,0.0
2023-04-25 15:00,252.3,0.0
2023-04-25 16:00,406.9,0.0
2023-04-25 17:00,277.8,0.0
2023-04-25 18:00,156.4,0.0
2023-04-25 19:00,186.5,0.0
2023-04-25 20:00,155.3,0.0
2023-04-25 21:00,137.0,0.0
2023-04-25 22:00,187.3,0.0
2023-04-25 23:00,144.3,0.0
Total,active = 6194.7, returned = 0.0
