Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-05-26 00:00,169.1,0.0
2023-05-26 01:00,166.4,0.0
2023-05-26 02:00,97.4,0.0
2023-05-26 03:00,297.5,0.0
2023-05-26 04:00,273.5,0.0
2023-05-26 05:00,209.1,0.0
2023-05-26 06:00,395.9,0.0
2023-05-26 07:00,274.4,0.0
2023-05-26 08:00,490.9,0.0
2023-05-26 09:00,452.7,0.0
2023-05-26 10:00,194.0,0.0
2023-05-26 11:00,250.8,0.0
2023-05-26 12:00,163.6,0.0
2023-05-26 13:00,188.0,0.0
2023-05-26 14:00,280.5,0.0
2023-05-26 15:00,167.3,0.0
2023-05-26 16:00,121.2,0.0
2023-05-26 17:00,142.9,0.0
2023-05-26 18:00,168.1,0.0
2023-05-26 19:00,166.9,0.0
2023-05-26 20:00,91.9,0.0
2023-05-26 21:00,173.7,0.0
2023-05-26 22:00,166.6,0.0
2023-05-26 23:00,94.8,0.0
Total,active = 5197.2, returned = 0.0
