Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-03-09 00:00,171.8,0.0
2023-03-09 01:00,140.9,0.0
2023-03-09 02:00,121.3,0.0
2023-03-09 03:00,168.9,0.0
2023-03-09 04:00,129.0,0.0
2023-03-09 05:00,279.8,0.0
2023-03-09 06:00,627.8,0.0
2023-03-09 07:00,661.3,0.0
2023-03-09 08:00,382.0,0.0
2023-03-09 09:00,661.1,0.0
2023-03-09 10:00,514.6,0.0
2023-03-09 11:00,498.5,0.0
2023-03-09 12:00,483.0,0.0
2023-03-09 13:00,244.4,0.0
2023-03-09 14:00,307.3,0.0
2023-03-09 15:00,178.3,0.0
2023-03-09 16:00,400.7,0.0
2023-03-09 17:00,498.7,0.0
2023-03-09 18:00,167.0,0.0
2023-03-09 19:00,134.7,0.0
2023-03-09 20:00,125.6,0.0
2023-03-09 21:00,168.9,0.0
2023-03-09 22:00,141.1,0.0
2023-03-09 23:00,118.4,0.0
Total,active = 7325.1, returned = 0.0
