Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-05-04 00:00,171.4,0.0
2023-05-04 01:00,101.8,0.0
2023-05-04 02:00,167.3,0.0
2023-05-04 03:00,225.0,0.0
2023-05-04 04:00,218.2,0.0
2023-05-04 05:00,488.8,0.0
2023-05-04 06:00,635.2,0.0
2023-05-04 07:00,450.2,0.0
2023-05-04 08:00,438.1,0.0
2023-05-04 09:00,925.2,0.0
2023-05-04 10:00,350.0,0.0
2023-05-04 11:00,259.9,0.0
2023-05-04 12:00,629.1,0.0
2023-05-04 13:00,401.5,0.0
2023-05-04 14:00,343.8,0.0
2023-05-04 15:00,266.5,0.0
2023-05-04 16:00,134.9,0.0
2023-05-04 17:00,213.6,0.0
2023-05-04 18:00,119.3,0.0
2023-05-04 19:00,174.7,0.0
2023-05-04 20:00,99.9,0.0
2023-05-04 21:00,179.1,0.0
2023-05-04 22:00,95.8,0.0
2023-05-04 23:00,179.2,0.0
Total,active = 7268.5, returned = 0.0
