Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-01-21 00:00,171.2,0.0
2023-01-21 01:00,91.4,0.0
2023-01-21 02:00,171.2,0.0
2023-01-21 03:00,115.5,0.0
2023-01-21 04:00,147.2,0.0
2023-01-21 05:00,136.8,0.0
2023-01-21 06:00,131.1,0.0
2023-01-21 07:00,155.3,0.0
2023-01-21 08:00,107.4,0.0
2023-01-21 09:00,173.4,0.0
2023-01-21 10:00,90.7,0.0
2023-01-21 11:00,173.3,0.0
2023-01-21 12:00,109.5,0.0
2023-01-21 13:00,153.7,0.0
2023-01-21 14:00,131.2,0.0
2023-01-21 15:00,131.0,0.0
2023-01-21 16:00,156.1,0.0
2023-01-21 17:00,99.2,0.0
2023-01-21 18:00,166.3,0.0
2023-01-21 19:00,86.7,0.0
2023-01-21 20:00,163.1,0.0
2023-01-21 21:00,103.3,0.0
2023-01-21 22:00,145.0,0.0
2023-01-21 23:00,123.9,0.0
Total,active = 3233.5, returned = 0.0
