Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-03-25 00:00,169.1,0.0
2023-03-25 01:00,163.4,0.0
2023-03-25 02:00,105.5,0.0
2023-03-25 03:00,175.7,0.0
2023-03-25 04:00,126.6,0.0
2023-03-25 05:00,146.2,0.0
2023-03-25 06:00,158.6,0.0
2023-03-25 07:00,113.1,0.0
2023-03-25 08:00,174.5,0.0
2023-03-25 09:00,140.6,0.0
2023-03-25 10:00,154.8,0.0
2023-03-25 11:00,171.2,0.0
2023-03-25 12:00,115.2,0.0
2023-03-25 13:00,156.2,0.0
2023-03-25 14:00,171.4,0.0
2023-03-25 15:00,120.5,0.0
2023-03-25 16:00,147.8,0.0
2023-03-25 17:00,170.9,0.0
2023-03-25 18:00,102.3,0.0
2023-03-25 19:00,169.7,0.0
2023-03-25 20:00,168.8,0.0
2023-03-25 21:00,97.4,0.0
2023-03-25 22:00,177.5,0.0
2023-03-25 23:00,138.3,0.0
Total,active = 3535.3, returned = 0.0
