Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-12-18 00:00,150.4,0.0
2022-12-18 01:00,109.8,0.0
2022-12-18 02:00,169.0,0.0
2022-12-18 03:00,89.0,0.0
2022-12-18 04:00,171.9,0.0
2022-12-18 05:00,99.2,0.0
2022-12-18 06:00,160.7,0.0
2022-12-18 07:00,115.4,0.0
2022-12-18 08:00,145.9,0.0
2022-12-18 09:00,132.7,0.0
2022-12-18 10:00,132.0,0.0
2022-12-18 11:00,151.2,0.0
2022-12-18 12:00,113.5,0.0
2022-12-18 13:00,170.2,0.0
2022-12-18 14:00,89.3,0.0
2022-12-18 15:00,174.6,0.0
2022-12-18 16:00,102.0,0.0
2022-12-18 17:00,159.9,0.0
2022-12-18 18:00,126.0,0.0
2022-12-18 19:00,134.4,0.0
2022-12-18 20:00,143.8,0.0
2022-12-18 21:00,119.6,0.0
2022-12-18 22:00,159.1,0.0
2022-12-18 23:00,98.5,0.0
Total,active = 3218.1, returned = 0.0
