Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-11-25 00:00,151.2,0.0
2022-11-25 01:00,104.8,0.0
2022-11-25 02:00,172.4,0.0
2022-11-25 03:00,106.9,0.0
2022-11-25 04:00,155.0,0.0
2022-11-25 05:00,141.3,0.0
2022-11-25 06:00,154.1,0.0
2022-11-25 07:00,393.2,0.0
2022-11-25 08:00,300.1,0.0
2022-11-25 09:00,319.0,0.0
2022-11-25 10:00,274.4,0.0
2022-11-25 11:00,584.1,0.0
2022-11-25 12:00,576.6,0.0
2022-11-25 13:00,932.8,0.0
2022-11-25 14:00,965.5,0.0
2022-11-25 15:00,734.4,0.0
2022-11-25 16:00,531.1,0.0
2022-11-25 17:00,245.9,0.0
2022-11-25 18:00,123.0,0.0
2022-11-25 19:00,138.4,0.0
2022-11-25 20:00,173.0,0.0
2022-11-25 21:00,96.9,0.0
2022-11-25 22:00,163.4,0.0
2022-11-25 23:00,149.9,0.0
Total,active = 7687.4, returned = 0.0
