Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-11-17 00:00,173.6,0.0
2022-11-17 01:00,119.5,0.0
2022-11-17 02:00,140.8,0.0
2022-11-17 03:00,158.6,0.0
2022-11-17 04:00,97.8,0.0
2022-11-17 05:00,175.0,0.0
2022-11-17 06:00,153.6,0.0
2022-11-17 07:00,331.5,0.0
2022-11-17 08:00,252.5,0.0
2022-11-17 09:00,191.6,0.0
2022-11-17 10:00,392.9,0.0
2022-11-17 11:00,268.9,0.0
2022-11-17 12:00,108.8,0.0
2022-11-17 13:00,199.1,0.0
2022-11-17 14:00,631.3,0.0
2022-11-17 15:00,710.7,0.0
2022-11-17 16:00,621.0,0.0
2022-11-17 17:00,140.9,0.0
2022-11-17 18:00,174.0,0.0
2022-11-17 19:00,144.7,0.0
2022-11-17 20:00,115.9,0.0
2022-11-17 21:00,173.7,0.0
2022-11-17 22:00,108.3,0.0
2022-11-17 23:00,149.0,0.0
Total,active = 5733.7, returned = 0.0
