Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-04-29 00:00,208.2,0.0
2023-04-29 01:00,139.3,0.0
2023-04-29 02:00,206.8,0.0
2023-04-29 03:00,144.6,0.0
2023-04-29 04:00,199.5,0.0
2023-04-29 05:00,156.0,0.0
2023-04-29 06:00,187.9,0.0
2023-04-29 07:00,170.0,0.0
2023-04-29 08:00,173.5,0.0
2023-04-29 09:00,181.3,0.0
2023-04-29 10:00,166.4,0.0
2023-04-29 11:00,190.8,0.0
2023-04-29 12:00,160.1,0.0
2023-04-29 13:00,195.8,0.0
2023-04-29 14:00,165.2,0.0
2023-04-29 15:00,192.3,0.0
2023-04-29 16:00,171.7,0.0
2023-04-29 17:00,185.6,0.0
2023-04-29 18:00,180.6,0.0
2023-04-29 19:00,179.5,0.0
2023-04-29 20:00,185.0,0.0
2023-04-29 21:00,175.2,0.0
2023-04-29 22:00,188.0,0.0
2023-04-29 23:00,169.6,0.0
Total,active = 4272.9, returned = 0.0
