Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-07-27 00:00,192.8,0.0
2023-07-27 01:00,190.5,0.0
2023-07-27 02:00,150.8,0.0
2023-07-27 03:00,151.8,0.0
2023-07-27 04:00,238.2,0.0
2023-07-27 05:00,351.4,0.0
2023-07-27 06:00,438.6,0.0
2023-07-27 07:00,311.4,0.0
2023-07-27 08:00,257.5,0.0
2023-07-27 09:00,357.9,0.0
2023-07-27 10:00,257.6,0.0
2023-07-27 11:00,277.8,0.0
2023-07-27 12:00,388.4,0.0
2023-07-27 13:00,277.5,0.0
2023-07-27 14:00,201.2,0.0
2023-07-27 15:00,160.8,0.0
2023-07-27 16:00,132.7,0.0
2023-07-27 17:00,192.9,0.0
2023-07-27 18:00,189.4,0.0
2023-07-27 19:00,154.3,0.0
2023-07-27 20:00,147.4,0.0
2023-07-27 21:00,190.9,0.0
2023-07-27 22:00,174.5,0.0
2023-07-27 23:00,125.2,0.0
Total,active = 5511.5, returned = 0.0
