Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-12-24 00:00,158.2,0.0
2022-12-24 01:00,150.7,0.0
2022-12-24 02:00,103.8,0.0
2022-12-24 03:00,175.1,0.0
2022-12-24 04:00,127.6,0.0
2022-12-24 05:00,128.6,0.0
2022-12-24 06:00,171.2,0.0
2022-12-24 07:00,99.0,0.0
2022-12-24 08:00,160.8,0.0
2022-12-24 09:00,142.4,0.0
2022-12-24 10:00,114.8,0.0
2022-12-24 11:00,172.4,0.0
2022-12-24 12:00,117.2,0.0
2022-12-24 13:00,142.2,0.0
2022-12-24 14:00,161.2,0.0
2022-12-24 15:00,95.4,0.0
2022-12-24 16:00,174.6,0.0
2022-12-24 17:00,116.4,0.0
2022-12-24 18:00,141.3,0.0
2022-12-24 19:00,161.4,0.0
2022-12-24 20:00,91.6,0.0
2022-12-24 21:00,175.3,0.0
2022-12-24 22:00,124.6,0.0
2022-12-24 23:00,136.6,0.0
Total,active = 3342.4, returned = 0.0
