Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-10-12 00:00,152.1,0.0
2022-10-12 01:00,193.4,0.0
2022-10-12 02:00,113.2,0.0
2022-10-12 03:00,163.6,0.0
2022-10-12 04:00,245.6,0.0
2022-10-12 05:00,518.1,0.0
2022-10-12 06:00,467.2,0.0
2022-10-12 07:00,440.5,0.0
2022-10-12 08:00,498.2,0.0
2022-10-12 09:00,574.5,0.0
2022-10-12 10:00,586.1,0.0
2022-10-12 11:00,363.2,0.0
2022-10-12 12:00,464.3,0.0
2022-10-12 13:00,417.3,0.0
2022-10-12 14:00,306.3,0.0
2022-10-12 15:00,177.7,0.0
2022-10-12 16:00,176.1,0.0
2022-10-12 17:00,147.2,0.0
2022-10-12 18:00,131.1,0.0
2022-10-12 19:00,176.4,0.0
2022-10-12 20:00,143.2,0.0
2022-10-12 21:00,130.0,0.0
2022-10-12 22:00,178.3,0.0
2022-10-12 23:00,117.8,0.0
Total,active = 6881.4, returned = 0.0
