Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-03-17 00:00,134.3,0.0
2023-03-17 01:00,130.5,0.0
2023-03-17 02:00,134.3,0.0
2023-03-17 03:00,131.4,0.0
2023-03-17 04:00,158.0,0.0
2023-03-17 05:00,290.5,0.0
2023-03-17 06:00,196.6,0.0
2023-03-17 07:00,381.7,0.0
2023-03-17 08:00,408.9,0.0
2023-03-17 09:00,414.5,0.0
2023-03-17 10:00,578.4,0.0
2023-03-17 11:00,290.4,0.0
2023-03-17 12:00,364.3,0.0
2023-03-17 13:00,150.9,0.0
2023-03-17 14:00,211.9,0.0
2023-03-17 15:00,172.9,0.0
2023-03-17 16:00,143.7,0.0
2023-03-17 17:00,247.1,0.0
2023-03-17 18:00,124.4,0.0
2023-03-17 19:00,159.8,0.0
2023-03-17 20:00,105.4,0.0
2023-03-17 21:00,165.1,0.0
2023-03-17 22:00,99.6,0.0
2023-03-17 23:00,168.7,0.0
Total,active = 5363.3, returned = 0.0
