Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-06-06 00:00,126.2,0.0
2023-06-06 01:00,151.0,0.0
2023-06-06 02:00,110.6,0.0
2023-06-06 03:00,159.1,0.0
2023-06-06 04:00,141.8,0.0
2023-06-06 05:00,332.7,0.0
2023-06-06 06:00,197.2,0.0
2023-06-06 07:00,325.5,0.0
2023-06-06 08:00,339.6,0.0
2023-06-06 09:00,482.5,0.0
2023-06-06 10:00,247.2,62.0
2023-06-06 11:00,136.0,54.400000000000006
2023-06-06 12:00,203.2,7.7
2023-06-06 13:00,224.6,11.4
2023-06-06 14:00,236.8,0.0
2023-06-06 15:00,171.3,0.0
2023-06-06 16:00,168.0,0.0
2023-06-06 17:00,115.2,0.0
2023-06-06 18:00,152.0,0.0
2023-06-06 19:00,169.8,0.0
2023-06-06 20:00,159.2,0.0
2023-06-06 21:00,101.9,0.0
2023-06-06 22:00,175.2,0.0
2023-06-06 23:00,155.8,0.0
Total,active = 4782.4, returned = 135.5
