Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-12-16 00:00,147.1,0.0
2022-12-16 01:00,111.6,0.0
2022-12-16 02:00,170.2,0.0
2022-12-16 03:00,118.4,0.0
2022-12-16 04:00,135.3,0.0
2022-12-16 05:00,260.9,0.0
2022-12-16 06:00,444.1,0.0
2022-12-16 07:00,826.9,0.0
2022-12-16 08:00,410.6,0.0
2022-12-16 09:00,805.9,0.0
2022-12-16 10:00,714.4,0.0
2022-12-16 11:00,575.4,0.0
2022-12-16 12:00,382.4,0.0
2022-12-16 13:00,839.0,0.0
2022-12-16 14:00,996.4,0.0
2022-12-16 15:00,774.0,0.0
2022-12-16 16:00,599.2,0.0
2022-12-16 17:00,193.9,0.0
2022-12-16 18:00,157.3,0.0
2022-12-16 19:00,152.2,0.0
2022-12-16 20:00,106.1,0.0
2022-12-16 21:00,173.5,0.0
2022-12-16 22:00,121.5,0.0
2022-12-16 23:00,137.1,0.0
Total,active = 9353.4, returned = 0.0
