Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-07-07 00:00,241.5,0.0
2023-07-07 01:00,293.7,0.0
2023-07-07 02:00,246.9,0.0
2023-07-07 03:00,188.6,0.0
2023-07-07 04:00,328.0,0.0
2023-07-07 05:00,304.6,0.0
2023-07-07 06:00,238.2,0.0
2023-07-07 07:00,296.7,0.0
2023-07-07 08:00,260.2,0.0
2023-07-07 09:00,229.3,0.0
2023-07-07 10:00,448.8,0.0
2023-07-07 11:00,544.9,0.0
2023-07-07 12:00,503.8,0.0
2023-07-07 13:00,155.8,0.0
2023-07-07 14:00,305.1,0.0
2023-07-07 15:00,298.1,0.0
2023-07-07 16:00,293.8,0.0
2023-07-07 17:00,288.0,0.0
2023-07-07 18:00,150.3,0.0
2023-07-07 19:00,299.3,0.0
2023-07-07 20:00,295.1,0.0
2023-07-07 21:00,293.2,0.0
2023-07-07 22:00,151.9,0.0
2023-07-07 23:00,293.5,0.0
Total,active = 6949.3, returned = 0.0
