Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-06-15 00:00,169.2,0.0
2023-06-15 01:00,118.6,0.0
2023-06-15 02:00,146.6,0.0
2023-06-15 03:00,170.0,0.0
2023-06-15 04:00,327.2,0.0
2023-06-15 05:00,540.0,0.0
2023-06-15 06:00,497.6,0.0
2023-06-15 07:00,379.2,0.0
2023-06-15 08:00,468.0,0.0
2023-06-15 09:00,608.9,0.0
2023-06-15 10:00,619.8,0.0
2023-06-15 11:00,614.1,0.0
2023-06-15 12:00,563.2,0.0
2023-06-15 13:00,468.0,0.0
2023-06-15 14:00,298.8,0.0
2023-06-15 15:00,165.8,0.0
2023-06-15 16:00,118.3,0.0
2023-06-15 17:00,124.4,0.0
2023-06-15 18:00,170.5,0.0
2023-06-15 19:00,167.1,0.0
2023-06-15 20:00,165.7,0.0
2023-06-15 21:00,88.7,0.0
2023-06-15 22:00,174.4,0.0
2023-06-15 23:00,167.9,0.0
Total,active = 7332.0, returned = 0.0
