Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-07-28 00:00,193.7,0.0
2023-07-28 01:00,168.3,0.0
2023-07-28 02:00,131.8,0.0
2023-07-28 03:00,192.7,0.0
2023-07-28 04:00,191.6,0.0
2023-07-28 05:00,281.3,0.0
2023-07-28 06:00,438.6,0.0
2023-07-28 07:00,418.7,0.0
2023-07-28 08:00,257.0,0.0
2023-07-28 09:00,340.0,0.0
2023-07-28 10:00,312.6,0.0
2023-07-28 11:00,390.6,0.0
2023-07-28 12:00,241.1,0.0
2023-07-28 13:00,231.4,0.0
2023-07-28 14:00,182.6,0.0
2023-07-28 15:00,130.0,0.0
2023-07-28 16:00,158.8,0.0
2023-07-28 17:00,184.3,0.0
2023-07-28 18:00,182.6,0.0
2023-07-28 19:00,181.6,0.0
2023-07-28 20:00,106.5,0.0
2023-07-28 21:00,190.6,0.0
2023-07-28 22:00,183.5,0.0
2023-07-28 23:00,140.8,0.0
Total,active = 5430.7, returned = 0.0
