Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-08-04 00:00,203.8,0.0
2023-08-04 01:00,197.0,0.0
2023-08-04 02:00,189.7,0.0
2023-08-04 03:00,145.5,0.0
2023-08-04 04:00,359.5,0.0
2023-08-04 05:00,197.7,0.0
2023-08-04 06:00,379.9,0.0
2023-08-04 07:00,270.1,0.0
2023-08-04 08:00,441.6,0.0
2023-08-04 09:00,700.6,0.0
2023-08-04 10:00,283.7,0.0
2023-08-04 11:00,422.6,0.0
2023-08-04 12:00,328.8,0.0
2023-08-04 13:00,284.8,0.0
2023-08-04 14:00,195.9,0.0
2023-08-04 15:00,190.4,0.0
2023-08-04 16:00,189.5,0.0
2023-08-04 17:00,188.7,0.0
2023-08-04 18:00,189.0,0.0
2023-08-04 19:00,190.4,0.0
2023-08-04 20:00,192.2,0.0
2023-08-04 21:00,121.2,0.0
2023-08-04 22:00,176.9,0.0
2023-08-04 23:00,196.9,0.0
Total,active = 6236.4, returned = 0.0
