Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-07-23 00:00,86.6,0.0
2023-07-23 01:00,155.4,0.0
2023-07-23 02:00,144.4,0.0
2023-07-23 03:00,93.4,0.0
2023-07-23 04:00,161.6,0.0
2023-07-23 05:00,116.2,0.0
2023-07-23 06:00,122.8,0.0
2023-07-23 07:00,158.7,0.0
2023-07-23 08:00,91.0,0.0
2023-07-23 09:00,149.4,0.0
2023-07-23 10:00,157.4,0.0
2023-07-23 11:00,81.8,0.0
2023-07-23 12:00,160.8,0.0
2023-07-23 13:00,153.9,0.0
2023-07-23 14:00,83.2,0.0
2023-07-23 15:00,163.7,0.0
2023-07-23 16:00,157.2,0.0
2023-07-23 17:00,88.6,0.0
2023-07-23 18:00,153.0,0.0
2023-07-23 19:00,157.9,0.0
2023-07-23 20:00,83.1,0.0
2023-07-23 21:00,158.8,0.0
2023-07-23 22:00,155.1,0.0
2023-07-23 23:00,79.3,0.0
Total,active = 3113.3, returned = 0.0
