Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-02-01 00:00,147.4,0.0
2023-02-01 01:00,102.8,0.0
2023-02-01 02:00,171.7,0.0
2023-02-01 03:00,124.0,0.0
2023-02-01 04:00,125.9,0.0
2023-02-01 05:00,473.8,0.0
2023-02-01 06:00,316.2,0.0
2023-02-01 07:00,310.4,0.0
2023-02-01 08:00,439.1,0.0
2023-02-01 09:00,394.7,0.0
2023-02-01 10:00,501.5,0.0
2023-02-01 11:00,326.0,0.0
2023-02-01 12:00,489.4,0.0
2023-02-01 13:00,300.3,0.0
2023-02-01 14:00,183.4,0.0
2023-02-01 15:00,539.7,0.0
2023-02-01 16:00,588.4,0.0
2023-02-01 17:00,531.0,0.0
2023-02-01 18:00,191.5,0.0
2023-02-01 19:00,134.5,0.0
2023-02-01 20:00,118.3,0.0
2023-02-01 21:00,168.2,0.0
2023-02-01 22:00,123.6,0.0
2023-02-01 23:00,128.0,0.0
Total,active = 6929.8, returned = 0.0
