Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-04-05 00:00,113.6,0.0
2023-04-05 01:00,147.5,0.0
2023-04-05 02:00,108.6,0.0
2023-04-05 03:00,151.8,0.0
2023-04-05 04:00,294.3,0.0
2023-04-05 05:00,162.9,0.0
2023-04-05 06:00,396.8,0.0
2023-04-05 07:00,243.2,0.0
2023-04-05 08:00,331.0,0.0
2023-04-05 09:00,525.9,0.0
2023-04-05 10:00,391.7,0.0
2023-04-05 11:00,282.9,0.0
2023-04-05 12:00,404.7,0.0
2023-04-05 13:00,199.5,0.0
2023-04-05 14:00,210.2,0.0
2023-04-05 15:00,137.6,0.0
2023-04-05 16:00,143.7,0.0
2023-04-05 17:00,147.7,0.0
2023-04-05 18:00,155.8,0.0
2023-04-05 19:00,101.8,0.0
2023-04-05 20:00,167.5,0.0
2023-04-05 21:00,88.4,0.0
2023-04-05 22:00,172.6,0.0
2023-04-05 23:00,91.6,0.0
Total,active = 5171.3, returned = 0.0
