Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-11-05 00:00,147.9,0.0
2022-11-05 01:00,156.7,0.0
2022-11-05 02:00,101.8,0.0
2022-11-05 03:00,173.6,0.0
2022-11-05 04:00,122.7,0.0
2022-11-05 05:00,138.4,0.0
2022-11-05 06:00,164.4,0.0
2022-11-05 07:00,94.6,0.0
2022-11-05 08:00,174.1,0.0
2022-11-05 09:00,123.3,0.0
2022-11-05 10:00,138.2,0.0
2022-11-05 11:00,169.5,0.0
2022-11-05 12:00,91.3,0.0
2022-11-05 13:00,173.5,0.0
2022-11-05 14:00,128.5,0.0
2022-11-05 15:00,129.1,0.0
2022-11-05 16:00,170.5,0.0
2022-11-05 17:00,95.2,0.0
2022-11-05 18:00,165.6,0.0
2022-11-05 19:00,135.9,0.0
2022-11-05 20:00,124.6,0.0
2022-11-05 21:00,170.7,0.0
2022-11-05 22:00,100.8,0.0
2022-11-05 23:00,161.7,0.0
Total,active = 3352.6, returned = 0.0
