Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-10-24 00:00,113.7,0.0
2022-10-24 01:00,187.4,0.0
2022-10-24 02:00,140.6,0.0
2022-10-24 03:00,141.8,0.0
2022-10-24 04:00,180.3,0.0
2022-10-24 05:00,247.0,0.0
2022-10-24 06:00,481.7,0.0
2022-10-24 07:00,517.7,0.0
2022-10-24 08:00,254.4,0.0
2022-10-24 09:00,381.8,0.0
2022-10-24 10:00,200.6,0.0
2022-10-24 11:00,173.2,0.0
2022-10-24 12:00,193.4,0.0
2022-10-24 13:00,256.1,0.0
2022-10-24 14:00,342.7,0.0
2022-10-24 15:00,349.9,0.0
2022-10-24 16:00,233.0,0.0
2022-10-24 17:00,111.9,0.0
2022-10-24 18:00,174.7,0.0
2022-10-24 19:00,141.6,0.0
2022-10-24 20:00,121.3,0.0
2022-10-24 21:00,170.9,0.0
2022-10-24 22:00,146.1,0.0
2022-10-24 23:00,116.6,0.0
Total,active = 5378.4, returned = 0.0
