Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-02-09 00:00,169.2,0.0
2023-02-09 01:00,111.1,0.0
2023-02-09 02:00,154.9,0.0
2023-02-09 03:00,121.3,0.0
2023-02-09 04:00,146.1,0.0
2023-02-09 05:00,381.9,0.0
2023-02-09 06:00,728.9,0.0
2023-02-09 07:00,660.4,0.0
2023-02-09 08:00,488.1,0.0
2023-02-09 09:00,698.2,0.0
2023-02-09 10:00,597.3,0.0
2023-02-09 11:00,599.9,0.0
2023-02-09 12:00,449.5,0.0
2023-02-09 13:00,407.0,0.0
2023-02-09 14:00,344.7,0.0
2023-02-09 15:00,468.1,0.0
2023-02-09 16:00,221.2,0.0
2023-02-09 17:00,134.7,0.0
2023-02-09 18:00,166.6,0.0
2023-02-09 19:00,99.9,0.0
2023-02-09 20:00,171.4,0.0
2023-02-09 21:00,126.8,0.0
2023-02-09 22:00,141.4,0.0
2023-02-09 23:00,153.4,0.0
Total,active = 7742.0, returned = 0.0
